name,rate,gender
Numa,1,girl
Nur,4,girl
Nuria,1,girl
Nusrah,1,girl
Nya,2,girl
Nyah,4,girl
Nyalah,1,girl
Nyasha,1,girl
Nyhira,1,girl
Nyla,3,girl
Nylah,5,girl
Nylah-Grace,1,girl
Oakley,1,girl
Ocean,1,girl
Oceane,2,girl
Ocian,2,girl
Odelle-Michelle,1,girl
Odette,2,girl
Ofelia,1,girl
Oghenetega,1,girl
Oilbhe,1,girl
Oladunni,1,girl
Olamiseji,1,girl
Olanna,1,girl
Olea-Mae,1,girl
Olga,3,girl
Olive,11,girl
Olivia,529,girl
Olivia-Elaine,1,girl
Olivia-Grace,2,girl
Olivia-Jane,2,girl
Olivia-May,2,girl
Olivia-Michelle,1,girl
Olivia-Rose,7,girl
Olivia-Shay,1,girl
Oliviah,1,girl
Oliviarose,1,girl
Olivija,1,girl
Oliwia,9,girl
Ollie,1,girl
Oluchi,1,girl
Oluwabukunmi,1,girl
Oluwadarasimi,1,girl
Oluwademilade,1,girl
Oluwafimisewa,1,girl
Oluwafolakemi,1,girl
Oluwagbemisola,1,girl
Oluwamodupe,1,girl
Oluwasemilanu,1,girl
Oluwasunmisoke,1,girl
Oluwatamilore,1,girl
Olyvia,1,girl
Omolola,1,girl
Ona,1,girl
Oneika,1,girl
Oona,2,girl
Oonagh,1,girl
Opal,1,girl
Opaline,1,girl
Ophelia,4,girl
Oreoluwa,1,girl
Oriana,1,girl
Orianna,1,girl
Orin,1,girl
Orla,144,girl
Orla-Rose,2,girl
Orlagh,25,girl
Orlagh-Grace,1,girl
Orlah,7,girl
Orlaidh,1,girl
Orlaigh,1,girl
Orlaith,37,girl
Orlla,1,girl
Orly,1,girl
Osinachi,1,girl
Ottilia,1,girl
Ottilie,2,girl
Otylia,1,girl
Ouma,1,girl
Oumnia,1,girl
Ozioma,1,girl
Padme,2,girl
Paige,64,girl
Paighton,1,girl
Paisleigh,2,girl
Paisley,16,girl
Paislie,1,girl
Paisly,1,girl
Paityn,3,girl
Paiyton,1,girl
Paloma,1,girl
Pamela,2,girl
Pandora,2,girl
Paraskevi-Angeliki,1,girl
Paria,1,girl
Paris,1,girl
Parisha,1,girl
Pariza,1,girl
Parker,6,girl
Parneet,1,girl
Parul,1,girl
Patricia,3,girl
Patrycja,2,girl
Paula,1,girl
Paulina,3,girl
Pavla,1,girl
Payson,1,girl
Payton,17,girl
Payton-May,1,girl
Payton-Rose,1,girl
Pearl,2,girl
Peggy,3,girl
Pehel,1,girl
Pei,1,girl
Peighton,2,girl
Peiqi,1,girl
Penelope,37,girl
Penelope-Rose,1,girl
Penelopie,1,girl
Pennie,2,girl
Penny,37,girl
Penny-May,1,girl
Perhi,1,girl
Perla,2,girl
Perri,3,girl
Perri-Grace,1,girl
Perrie,14,girl
Perry,1,girl
Persephone,1,girl
Perth,1,girl
Petra,3,girl
Petra-Rose,1,girl
Peysonn,1,girl
Peyton,21,girl
Phaedra,1,girl
Pheobe,2,girl
Philippa,5,girl
Phillipa,1,girl
Phoebe,71,girl
Phoenix,3,girl
Pia,1,girl
Piper,45,girl
Piper-James,1,girl
Piper-Rose,2,girl
Pippa,11,girl
Pippa-Mae,1,girl
Pippin,1,girl
Piriyan,1,girl
Pixi,2,girl
Pixie,6,girl
Pola,9,girl
Polina,2,girl
Polly,6,girl
Poppie,4,girl
Poppy,110,girl
Poppy-Jane,1,girl
Poppy-May,1,girl
Poppy-Ray,1,girl
Poppy-Rose,3,girl
Porcha,2,girl
Portia,1,girl
Portia-Marie,1,girl
Prayushi,1,girl
Precious,1,girl
Preesha,1,girl
Prerana,1,girl
Preslie,1,girl
Priceless,1,girl
Princess,1,girl
Priscilla,1,girl
Prisha,2,girl
Priya,10,girl
Priyangi,1,girl
Prudence,1,girl
Prusha,1,girl
Purity,1,girl
Pyper,5,girl
Pyper-Ava,1,girl
Queena,1,girl
Queenie,1,girl
Quetzalli,1,girl
Quinn,56,girl
Quratulain,1,girl
Raai,1,girl
Raaina,1,girl
Raavi,1,girl
Rabia,3,girl
Rachael,7,girl
Racheal,1,girl
Rachel,43,girl
Rachele,2,girl
Radeyah,1,girl
Radha,2,girl
Radostina,1,girl
Rae,9,girl
Raegan,2,girl
Raevan,1,girl
Raeven,1,girl
Raghad,1,girl
Rahaf,1,girl
Rahela,1,girl
Rahelah,1,girl
Rahma,2,girl
Rahne,1,girl
Raia,1,girl
Raian,1,girl
Raimah,1,girl
Rain,1,girl
Raina,2,girl
Rainn,2,girl
Raisa,2,girl
Rajveer,1,girl
Rajwa,1,girl
Rameen,2,girl
Rameesah,1,girl
Ramisa,1,girl
Rana,3,girl
Randa,1,girl
Rania,4,girl
Raphaella,2,girl
Rari,1,girl
Rateel,1,girl
Raven,6,girl
Ravenjaye,1,girl
Ravika,1,girl
Rawdha,1,girl
Raya,5,girl
Raya-Mae,1,girl
Rayah,3,girl
Rayann,1,girl
Rayna,2,girl
Rayna-Nicole,1,girl
Rayne,5,girl
Raynie,1,girl
Raynor,1,girl
Reagan,7,girl
Reah,1,girl
Rebeca,3,girl
Rebecca,95,girl
Rebecca-Grace,1,girl
Rebecca-Pearl,1,girl
Rebeka,3,girl
Rebekah,11,girl
Reece,1,girl
Reegan,1,girl
Reesa,1,girl
Reese,1,girl
Reet,1,girl
Reeva,11,girl
Reeva-Violet,1,girl
Reevah,1,girl
Reeve,2,girl
Reeya,1,girl
Regan,1,girl
Rehmat,1,girl
Reigan,1,girl
Reigan-Jade,1,girl
Reighn,1,girl
Reigne,1,girl
Reina,2,girl
Reinelle,1,girl
Reis,1,girl
Reiss,1,girl
Reka,1,girl
Remi,11,girl
Remi-Leigh,1,girl
Remi-May,1,girl
Remi-River,1,girl
Remii,1,girl
Remy,3,girl
Ren,1,girl
Renae,3,girl
Renata,1,girl
Renee,7,girl
Renesmee,5,girl
Rengim,1,girl
Reni,2,girl
Renisha,1,girl
Reshalya,1,girl
Retaj,1,girl
Reva,1,girl
Reve,1,girl
Revie,1,girl
Rey,3,girl
Reya,3,girl
Reyah,1,girl
Rezelle,1,girl
Rhania,1,girl
Rhaya,2,girl
Rhayn,1,girl
Rhea,16,girl
Rhegan,1,girl
Rhema,1,girl
Rhema-Evangeline,1,girl
Rhia,4,girl
Rhian,3,girl
Rhiann,1,girl
Rhianna,3,girl
Rhiannon,8,girl
Rhiley,1,girl
Rhodes,1,girl
Rhoma,1,girl
Rhomey,1,girl
Rhona,4,girl
Rhowen,1,girl
Rhyian,1,girl
Rhylie,1,girl
Ria,6,girl
Riah,3,girl
Rian,1,girl
Riana,1,girl
Ricki,1,girl
Rienka,1,girl
Riese,1,girl
Rievah,1,girl
Rihanna,3,girl
Rihannah,1,girl
Riley,17,girl
Rima,1,girl
Rimsha,1,girl
Rinoa,1,girl
Rio,2,girl
Riona,1,girl
Rionach,1,girl
Ripley,1,girl
Rishana,1,girl
Rita,4,girl
Ritaal,1,girl
Ritika,1,girl
River,10,girl
Riviera,1,girl
Rivka,1,girl
Riya,3,girl
Riyaa,1,girl
Roame,1,girl
Roan,1,girl
Robin,5,girl
Robyn,116,girl
Robyn-Jane,1,girl
Robyn-Leigh,1,girl
Robynn-Belle,1,girl
Rogue,1,girl
Roise,1,girl
Roisin,5,girl
Roma,5,girl
Romey,1,girl
Romi,4,girl
Romilly,1,girl
Romy,9,girl
Romyn,1,girl
Rona,3,girl
Rona-Grace,1,girl
Roni,2,girl
Ronni,4,girl
Ronni-Louise,1,girl
Ronnie,1,girl
Rony,1,girl
Roqaya,1,girl
Roqeebah,1,girl
Rory,1,girl
Rosa,40,girl
Rosagrace,1,girl
Rosalea,1,girl
Rosalee,2,girl
Rosalia,2,girl
Rosalie,6,girl
Rosalin,1,girl
Rosalina,1,girl
Rosalind,1,girl
Rosalyn,2,girl
Rosamund,2,girl
Rosanna,2,girl
Rosanna-May,1,girl
Rose,73,girl
Roseanna,1,girl
Rosella,1,girl
Roselyn,1,girl
Rosemarie,1,girl
Rosemary,5,girl
Roshanara,1,girl
Rosie,111,girl
Rosie-Mae,1,girl
Rosina,2,girl
Roslin,1,girl
Roslyn,6,girl
Rosy,1,girl
Rowan,27,girl
Rowen,1,girl
Rowenna,1,girl
Roxana,4,girl
Roxane,1,girl
Roxann,1,girl
Roxanne,2,girl
Roxi,1,girl
Roxie,1,girl
Roxy,1,girl
Roza,1,girl
Rozalia,1,girl
Rozanna,1,girl
Rozi,1,girl
Rozy,1,girl
Ruadh,1,girl
Ruah,1,girl
Rubi,3,girl
Rubin,1,girl
Ruby,146,girl
Ruby-June,1,girl
Ruby-Leigh,1,girl
Ruby-Mae,2,girl
Ruby-Marie,1,girl
Ruby-May,1,girl
Ruby-Rose,3,girl
Rudi-May,1,girl
Ruhaab,1,girl
Ruihan,1,girl
Ruilin,1,girl
Rumaisa,1,girl
Rumannah,1,girl
Rumaysah,1,girl
Rumeisa,1,girl
Rumi,1,girl
Rumla,1,girl
Rumor,1,girl
Runa,3,girl
Ruqaiyyah,1,girl
Rut,1,girl
Ruth,5,girl
Ruth-Makafui,1,girl
Ruya,1,girl
Ryah,1,girl
Ryann,1,girl
Rylee,6,girl
Ryleigh,9,girl
Ryley,1,girl
Rylie,2,girl
Ryver,1,girl
Saanvi,1,girl
Saarah,1,girl
Sabine,1,girl
Sabri,1,girl
Sabria,1,girl
Sabrin,1,girl
Sabrina,4,girl
Sadan,1,girl
Sadie,41,girl
Sadie-May,1,girl
Safa,2,girl
Safaa,3,girl
Safah,1,girl
Safanah,1,girl
Saffa,1,girl
Saffiatou,1,girl
Saffie,1,girl
Saffron,3,girl
Safia,3,girl
Safija,1,girl
Safiya,1,girl
Safiyyah,2,girl
Sage,2,girl
Sahali,1,girl
Sahana,1,girl
Sahib,1,girl
Sahibah,1,girl
Sahla,2,girl
Sahra,1,girl
Saima,1,girl
Sainabou,1,girl
Saira,1,girl
Saja,2,girl
Sakina,1,girl
Saleeha,1,girl
Saleha,1,girl
Salesha,1,girl
Salice,1,girl
Salleigh,1,girl
Sally,8,girl
Salma,1,girl
Sam,1,girl
Sama,1,girl
Samah,1,girl
Samanta,2,girl
Samantha,11,girl
Samara,4,girl
Samawatha,1,girl
Samayyah,1,girl
Samia,1,girl
Samiera,1,girl
Samira,2,girl
Samra,1,girl
Samriddhi,1,girl
Sanabil,1,girl
Sandi,2,girl
Sandie,2,girl
Sandra,5,girl
Sanjna,1,girl
Sanjog,1,girl
Sanna,2,girl
Sanne,1,girl
Sansitha,1,girl
Sanvi,1,girl
Saoirse,23,girl
Saoirse-Rose,1,girl
Saorlaith,1,girl
Saphire-Rose,1,girl
Sapphire,4,girl
Sara,39,girl
Sarah,76,girl
Sarah-Anne,1,girl
Sarah-Cristiana,1,girl
Sarah-Jane,2,girl
Sarah-Louise,1,girl
Sarahn,1,girl
Saria,1,girl
Sariah,2,girl
Sasha,5,girl
Saskia,5,girl
Savanah,1,girl
Savanna,4,girl
Savannah,27,girl
Savannah-Ray,1,girl
Savvanah,1,girl
Sawyer,1,girl
Saylor,1,girl
Sayona,1,girl
Sazan,1,girl
Scarlet,6,girl
Scarlet-Louise,1,girl
Scarlett,94,girl
Scarlett-Rose,3,girl
Scarlette,2,girl
Scout,3,girl
Seana,2,girl
Seaneen,1,girl
Seanna,1,girl
Seba,1,girl
Seerat,1,girl
Seerit,1,girl
Sefora,1,girl
Sehaj,1,girl
Sehajpreet,1,girl
Sehar,2,girl
Seileach,1,girl
Selena,4,girl
Selia,1,girl
Selin,2,girl
Selina,3,girl
Selina-Rose,1,girl
Selvana,1,girl
Sema,1,girl
Seona,1,girl
Seonaid,1,girl
Sephira-Temple,1,girl
Seren,14,girl
Serena,5,girl
Serena-Mei,1,girl
Serene,1,girl
Serenity,1,girl
Serenna,1,girl
Seryn,2,girl
Seyida-Fatima,1,girl
Shadden,1,girl
Shadh,1,girl
Shadleen,1,girl
Shae,1,girl
Shahed,1,girl
Shahlyla,1,girl
Shahnoor,1,girl
Shajeena,1,girl
Shakira,2,girl
Shalisha,1,girl
Shalom,2,girl
Sham,2,girl
Shamail,1,girl
Shanaida,1,girl
Shanaide,1,girl
Shanaya,2,girl
Shanel,1,girl
Shanelly,1,girl
Shania,2,girl
Shanice,1,girl
Shannah,1,girl
Shanniah,1,girl
Shannon,6,girl
Shara,1,girl
Sharai,1,girl
Sharan,1,girl
Shareena,1,girl
Sharise,1,girl
Sharon,2,girl
Sharon-Rose,1,girl
Sharvani,1,girl
Shauna,1,girl
Shay,1,girl
Shayla-May,1,girl
Shaylen,1,girl
Shebnem,1,girl
Shehzeen,1,girl
Shelbie,1,girl
Shelby,1,girl
Shellby,1,girl
Sherilyn,1,girl
Shevaun,1,girl
Shiloh,4,girl
Shiniece,1,girl
Shirley,1,girl
Shivanya,1,girl
Shiyao,1,girl
Shmookh,1,girl
Sholo,1,girl
Shranaya,1,girl
Shreedhanya,1,girl
Shreeya,1,girl
Shreya,1,girl
Shuang,1,girl
Shyla,1,girl
Sia,6,girl
Sian,1,girl
Siba,1,girl
Sidra,3,girl
Siena,7,girl
Sienna,76,girl
Sienna-May,1,girl
Sienna-Paige,1,girl
Sienna-Rose,2,girl
Sierra,1,girl
Signe,2,girl
Sigrid,1,girl
Sileas,1,girl
Silva,1,girl
Silvia,2,girl
Simar,1,girl
Sime,1,girl
Simona,2,girl
Simone,1,girl
Simran,2,girl
Sinead,1,girl
Sineade,1,girl
Siobhan,1,girl
Sionainn,1,girl
Siqi,1,girl
Siri-Singha,1,girl
Sirin,1,girl
Siti,1,girl
Siya,1,girl
Siyi,1,girl
Sky,2,girl
Skye,114,girl
Skyla,15,girl
Skyla-Rose,1,girl
Skylah,3,girl
Skylar,26,girl
Skylar-Louise,1,girl
Skyler,8,girl
Sloane,1,girl
Soa,1,girl
Sofia,111,girl
Sofia-Rose,1,girl
Sofija,2,girl
Sofiya,1,girl
Solene,1,girl
Solenne,1,girl
Solin,1,girl
Somaya,1,girl
Somtochukwu,1,girl
Sonam,2,girl
Sondos,2,girl
Sonea,1,girl
Sonia,4,girl
Sonja,1,girl
Sophia,223,girl
Sophia-Grace,1,girl
Sophia-Lee,1,girl
Sophia-Lily,1,girl
Sophia-Marie,1,girl
Sophia-Rose,4,girl
Sophie,416,girl
Sophie-Ann,2,girl
Sophie-Grace,1,girl
Sophie-Lee,1,girl
Sophie-Leigh,1,girl
Sophie-Louise,2,girl
Sophie-Mae,1,girl
Sophie-Marie,2,girl
Sophie-May,1,girl
Sophie-Rose,1,girl
Soraya,3,girl
Sorcha,4,girl
Sorsha,1,girl
Spencer,1,girl
Sravya,1,girl
Sreshta,1,girl
Srinika,1,girl
Stacey,1,girl
Stacy-Alexis,1,girl
Star,1,girl
Starla,1,girl
Starr,2,girl
Steavy,1,girl
Stela,1,girl
Stella,12,girl
Stepanka,1,girl
Stephanie,9,girl
Stephenie,1,girl
Sterling,1,girl
Stevie,9,girl
Stevie-Eloise,1,girl
Stevie-Rae,1,girl
Storm,1,girl
Storme-Helena,1,girl
Suhana,1,girl
Suilven,1,girl
Sukhmani,1,girl
Sukritta,1,girl
Sumaya,1,girl
Sumayya,1,girl
Sumayyah,2,girl
Sumer,1,girl
Summer,56,girl
Summer-Ray,1,girl
Summer-Rose,2,girl
Sun,1,girl
Sundus,2,girl
Sunni,1,girl
Sunnie,2,girl
Sunny,3,girl
Suri,1,girl
Surina,1,girl
Suriya,1,girl
Susan,2,girl
Susanna,2,girl
Susannah,1,girl
Susie,1,girl
Suzan,1,girl
Suzannah,1,girl
Suzanne,1,girl
Suzi,1,girl
Suzie,1,girl
Suzy,1,girl
Swara,1,girl
Sydney,6,girl
Syeda,6,girl
Syenna,1,girl
Sylvia,4,girl
Sylvie,6,girl
Sylwia,1,girl
Synnove,1,girl
Taabia,1,girl
Tabitha,11,girl
Tahlia,5,girl
Taia,1,girl
Tala,1,girl
Talana,1,girl
Taleen,1,girl
Talia,9,girl
Talia-Jane,1,girl
Talia-Rose,2,girl
Taliah,1,girl
Talisha,1,girl
Taliyah,1,girl
Tallulah,2,girl
Tallulah-Belle,1,girl
Talula,1,girl
Talulagh,1,girl
Talulah,1,girl
Tamaki,1,girl
Tamar,1,girl
Tamara,4,girl
Tamina,1,girl
Tammy,4,girl
Tamora,1,girl
Tamsin,5,girl
Tamyra,1,girl
Tamzine,1,girl
Tanith,2,girl
Tansi,1,girl
Tansy,1,girl
Tanwen,1,girl
Tara,10,girl
Tara-Leigh,1,girl
Taranmeet,1,girl
Taraoluwa,1,girl
Taraoluwanimi,1,girl
Tarryn,1,girl
Taryn,3,girl
Taslim,1,girl
Tasmia,1,girl
Tasmin,1,girl
Tasneem,2,girl
Tasnim,1,girl
Tate,1,girl
Tatiana,2,girl
Tauriel,1,girl
Taye,1,girl
Tayla,1,girl
Taylor,22,girl
Taylor-Rose,1,girl
Tayni,1,girl
Taysia,1,girl
Teagan,2,girl
Teagen-Rose,1,girl
Teaghan,1,girl
Teddy,2,girl
Teeanna,1,girl
Teegan,2,girl
Teena,1,girl
Tegan,2,girl
Tegan-Louise,1,girl
Teghan,1,girl
Tehila,1,girl
Tehilla,1,girl
Teigan,4,girl
Teighan,3,girl
Teighlor,2,girl
Teja,1,girl
Tejiri,1,girl
Temika,1,girl
Temilola,1,girl
Temilolaoluwa,1,girl
Temiloluwa,1,girl
Teodora,1,girl
Teresa,1,girl
Teri,1,girl
Terri-Leigh,1,girl
Tesla,1,girl
Tess,5,girl
Tessa,10,girl
Tessie,1,girl
Thalia,1,girl
Thanuja,1,girl
Tharini,1,girl
Thea,86,girl
Thea-Alexandria,1,girl
Thea-Jessica,1,girl
Thea-Rose,1,girl
Theia,9,girl
Theia-Mae,1,girl
Theodora,3,girl
Theola,1,girl
Theresa,2,girl
Therese,1,girl
Thora,2,girl
Thwaya,1,girl
Tia,11,girl
Tia-Rose,1,girl
Tiami,1,girl
Tiana,4,girl
Tianna,6,girl
Tianne,1,girl
Tiara,1,girl
Tiegan,2,girl
Tienna-Rose,1,girl
Tierni,1,girl
Tiffany,6,girl
Tilde,1,girl
Tilldin,1,girl
Tillee,1,girl
Tilley-Louise,1,girl
Tillie,7,girl
Tillie-Rose,1,girl
Tilly,30,girl
Tilly-Anna,1,girl
Tina,3,girl
Tindaya,1,girl
Tionnie,1,girl
Tippi,1,girl
Tiree,1,girl
Tirenioluwa,1,girl
Tiwatope,1,girl
Tola,2,girl
Tomislava,1,girl
Toni,4,girl
Torria,1,girl
Torrie,1,girl
Torrin,1,girl
Tosca,1,girl
Touba,1,girl
Tove,1,girl
Traci,1,girl
Tracy,1,girl
Triana-Eloise,1,girl
Trinity,2,girl
Trisa,1,girl
Tuba,1,girl
Tyler,1,girl
Udaimatunnur,1,girl
Ugne,2,girl
Ula,2,girl
Ulamila,1,girl
Ulla,1,girl
Uma,1,girl
Umaimah,1,girl
Umamah,1,girl
Umayyah,1,girl
Umm-E-Hani,1,girl
Una,8,girl
Ursula,3,girl
Uswa,1,girl
Uwuma,1,girl
Uxia,1,girl
Vada,1,girl
Vaeda,1,girl
Vaila,12,girl
Vaishali,1,girl
Vaishnavi,1,girl
Vaishvi,1,girl
Vakare,1,girl
Valencia,1,girl
Valentina,5,girl
Valeria,2,girl
Valerie,4,girl
Valla,2,girl
Vanessa,4,girl
Vania,1,girl
Varrie,1,girl
Varyse,1,girl
Vashti,1,girl
Vasilisa,2,girl
Veeha,1,girl
Veera,1,girl
Vega,1,girl
Vegas,1,girl
Velvet,1,girl
Vera,5,girl
Verity,8,girl
Veronica,2,girl
Veronika,2,girl
Veya,1,girl
Vhairi,1,girl
Vhara,1,girl
Vhari,1,girl
Viaana,1,girl
Vicky,2,girl
Victoria,33,girl
Vidya,1,girl
Vienna,1,girl
Viera,1,girl
Viktoria,6,girl
Viktorija,2,girl
Vilte,1,girl
Viola,1,girl
Viole,1,girl
Violet,50,girl
Violett,1,girl
Violette,1,girl
Vishnu,1,girl
Viva,2,girl
Vivian,3,girl
Viviana,2,girl
Vivien,5,girl
Vivienne,16,girl
Vogue,1,girl
Vrisha,1,girl
Vyenna,1,girl
Waad,1,girl
Wafa,1,girl
Walla,1,girl
Wallis,3,girl
Wanda,1,girl
Wania,1,girl
Waniya,1,girl
Wantanee,1,girl
Wendy,3,girl
Weronika,4,girl
Wesal,1,girl
Whynter-Rose,1,girl
Wiktoria,10,girl
Willa,2,girl
Willow,85,girl
Willow-Rae,1,girl
Wiloh,1,girl
Wilow,1,girl
Winni,1,girl
Winnie,1,girl
Winter,1,girl
Winter-Rose,1,girl
Wrd,1,girl
Wren,11,girl
Wynter,3,girl
Wynter-Rose,1,girl
Xaiya,1,girl
Xana,1,girl
Xante,1,girl
Xanthe,1,girl
Xena,1,girl
Xi,2,girl
Xia,1,girl
Xin,1,girl
Xinhuay,1,girl
Xinyan,1,girl
Xinyi,1,girl
Xiomara,1,girl
Xixi,1,girl
Y,1,girl
Yaadavi,1,girl
Yabesera,1,girl
Yalini,1,girl
Yan,1,girl
Yana,1,girl
Yannis,1,girl
Yara,5,girl
Yara-Rose,1,girl
Yasemin,2,girl
Yashleen,1,girl
Yashvika,1,girl
Yasmeen,1,girl
Yasmin,7,girl
Yassin,1,girl
Yeshna,1,girl
Yetunde,1,girl
Yi,1,girl
Yi-Lan,1,girl
Yiling,1,girl
Yinglun,1,girl
Yinuo,1,girl
Yishu,1,girl
Yoana,1,girl
Yohana,1,girl
Yolanda,1,girl
Yolandi,1,girl
Yong,1,girl
Yosan,1,girl
Yu,2,girl
Yuanai,1,girl
Yukta,1,girl
Yulia,1,girl
Yun,1,girl
Yuna,3,girl
Yurana,1,girl
Yusra,3,girl
Yuuha,1,girl
Yuxi,1,girl
Yuxin,1,girl
Yvanna,1,girl
Yvonne,2,girl
Zahra,17,girl
Zahra-Bilan,1,girl
Zahraa,1,girl
Zahrah,2,girl
Zaina,2,girl
Zainab,9,girl
Zanelle,1,girl
Zara,113,girl
Zara-Rose,1,girl
Zarah,5,girl
Zariah,2,girl
Zarnish,1,girl
Zarrah,1,girl
Zarwa,1,girl
Zayna,1,girl
Zaynab,6,girl
Zealina,1,girl
Zee,1,girl
Zeenat,1,girl
Zehra,1,girl
Zelda,2,girl
Zemirah,1,girl
Zen,1,girl
Zena,1,girl
Zenia,1,girl
Zenna,1,girl
Zerlina,1,girl
Zeyna,1,girl
Zeynep,1,girl
Zeyra,1,girl
Zhen,1,girl
Zhining,1,girl
Zi,1,girl
Ziana,1,girl
Ziggy,1,girl
Zihan,1,girl
Zimal,3,girl
Zina,1,girl
Zinachimdi,1,girl
Zinachimdindu,1,girl
Zinan,1,girl
Zion,1,girl
Ziva,1,girl
Ziyan,1,girl
Ziyue,1,girl
Zlata,1,girl
Zoe,118,girl
Zoey,15,girl
Zoeya,1,girl
Zofia,28,girl
Zoha,3,girl
Zohha,1,girl
Zoie,2,girl
Zoja,1,girl
Zola,1,girl
Zosia,3,girl
Zoya,7,girl
Zoyah,2,girl
Zunaira,1,girl
Zunairah,2,girl
Zuri,2,girl
Zuriah,1,girl
Zurie,1,girl
Zuriel,1,girl
Zuzana,1,girl
Zuzanna,31,girl
Zyah-Rose,1,girl
Zyrah,1,girl
